source_candidate_id,blend,nco_oh,mdi_parts,PPG400,PPG700,PPG1000,PPG2000,mdi_fraction_total
WO_INV_0888,PPG400:70+PPG700:30,2.2,119.94125,70,30,0,0,0.5453331287
WO_INV_0889,PPG400:70+PPG700:30,2.3,125.393125,70,30,0,0,0.5563307443
WO_INV_0890,PPG400:70+PPG700:30,2.4,130.845,70,30,0,0,0.5668088977
WO_INV_0891,PPG400:70+PPG700:30,2.5,136.296875,70,30,0,0,0.5768035443
WO_INV_0892,PPG400:70+PPG700:30,2.6,141.74875,70,30,0,0,0.5863473958
WO_INV_0893,PPG400:70+PPG700:30,2.7,147.200625,70,30,0,0,0.5954702784
WO_INV_0894,PPG400:70+PPG700:30,2.8,152.6525,70,30,0,0,0.6041994439
WO_INV_0895,PPG400:70+PPG700:30,2.9,158.104375,70,30,0,0,0.6125598413
WO_INV_0896,PPG400:70+PPG700:30,3,163.55625,70,30,0,0,0.6205743556
WO_INV_0897,PPG400:80+PPG700:20,1.5,85.8,80,20,0,0,0.4617868676
WO_INV_0898,PPG400:80+PPG700:20,1.6,91.52,80,20,0,0,0.47786132
WO_INV_0899,PPG400:80+PPG700:20,1.7,97.24,80,20,0,0,0.4930034476
WO_INV_0900,PPG400:80+PPG700:20,1.8,102.96,80,20,0,0,0.5072920773
WO_INV_0901,PPG400:80+PPG700:20,1.9,108.68,80,20,0,0,0.5207973931
WO_INV_0902,PPG400:80+PPG700:20,2,114.4,80,20,0,0,0.5335820896
WO_INV_0903,PPG400:80+PPG700:20,2.1,120.12,80,20,0,0,0.5457023442
WO_INV_0904,PPG400:80+PPG700:20,2.2,125.84,80,20,0,0,0.5572086433
WO_INV_0905,PPG400:80+PPG700:20,2.3,131.56,80,20,0,0,0.5681464847
WO_INV_0906,PPG400:80+PPG700:20,2.4,137.28,80,20,0,0,0.5785569791
WO_INV_0907,PPG400:80+PPG700:20,2.5,143,80,20,0,0,0.5884773663
WO_INV_0908,PPG400:80+PPG700:20,2.6,148.72,80,20,0,0,0.5979414603
WO_INV_0909,PPG400:80+PPG700:20,2.7,154.44,80,20,0,0,0.6069800346
WO_INV_0910,PPG400:80+PPG700:20,2.8,160.16,80,20,0,0,0.6156211562
WO_INV_0911,PPG400:80+PPG700:20,2.9,165.88,80,20,0,0,0.6238904769
WO_INV_0912,PPG400:80+PPG700:20,3,171.6,80,20,0,0,0.6318114875
WO_INV_0913,PPG400:90+PPG700:10,1.5,89.821875,90,10,0,0,0.4731903265
WO_INV_0914,PPG400:90+PPG700:10,1.6,95.81,90,10,0,0,0.4893008529
WO_INV_0915,PPG400:90+PPG700:10,1.7,101.798125,90,10,0,0,0.504455257
WO_INV_0916,PPG400:90+PPG700:10,1.8,107.78625,90,10,0,0,0.5187362013
WO_INV_0917,PPG400:90+PPG700:10,1.9,113.774375,90,10,0,0,0.5322170864
WO_INV_0918,PPG400:90+PPG700:10,2,119.7625,90,10,0,0,0.5449633127
WO_INV_0919,PPG400:90+PPG700:10,2.1,125.750625,90,10,0,0,0.5570333415
WO_INV_0920,PPG400:90+PPG700:10,2.2,131.73875,90,10,0,0,0.5684795918
WO_INV_0921,PPG400:90+PPG700:10,2.3,137.726875,90,10,0,0,0.5793492006
WO_INV_0922,PPG400:90+PPG700:10,2.4,143.715,90,10,0,0,0.5896846727
WO_INV_0923,PPG400:90+PPG700:10,2.5,149.703125,90,10,0,0,0.5995244353
WO_INV_0924,PPG400:90+PPG700:10,2.6,155.69125,90,10,0,0,0.608903316
WO_INV_0925,PPG400:90+PPG700:10,2.7,161.679375,90,10,0,0,0.6178529546
WO_INV_0926,PPG400:90+PPG700:10,2.8,167.6675,90,10,0,0,0.6264021594
WO_INV_0927,PPG400:90+PPG700:10,2.9,173.655625,90,10,0,0,0.6345772173
WO_INV_0928,PPG400:90+PPG700:10,3,179.64375,90,10,0,0,0.6424021635
