cid,blend,nco_oh,mdi_parts,eta80,eta120,ratio,domain_ratio,unc_radius,in_domain,mdi_fraction,PPG1000,PPG2000,PPG400,PPG700,property_score,broad_margin,ea_two_point_kj_mol,check_nco_oh,check_mdi_fraction,check_eta80_broad,check_eta120_broad,check_ratio_broad,check_eta80_preferred,check_eta120_preferred,check_ratio_preferred,check_chemistry_in_domain,feasible_nominal,property_rank,nominal_rank,robust_check_interval_inside_broad,robust_check_domain_ratio_max,feasible_robust,robust_score,robust_rank
WO_INV_0725,PPG2000:60+PPG700:40,1.9,41.43424999999999,5.6178369009,0.5694356149,9.8656226513,0.7316893612,0.0574140596,True,0.29295768174964687,0.0,60.0,0.0,40.0,0.06651396355135175,0.27589310276639845,66.06145733564965,True,False,True,True,True,False,True,False,True,False,400.0,,True,True,False,0.14386842542237804,
WO_INV_0640,PPG2000:90+PPG400:10,3.0,52.5525,5.5110174502,0.4528033202,12.1708856893,1.0805188677,0.0685766038,False,0.3444879631602235,0.0,90.0,10.0,0.0,0.07098021005478575,0.06590267666810704,72.12171625185314,True,False,True,True,True,False,True,False,False,False,416.0,,False,False,False,0.17818806990960118,
WO_INV_0128,PPG1000:40+PPG2000:60,3.0,52.5525,5.6101260476,0.456563947,12.2877114694,1.0355188677,0.0671366038,False,0.3444879631602235,40.0,60.0,0.0,0.0,0.07581025876402284,0.05634966201223439,72.39741330368626,True,False,True,True,True,False,True,False,False,False,425.0,,False,False,False,0.18282271170609934,
WO_INV_0800,PPG400:10+PPG700:90,3.0,115.29374999999996,1.7274978434,0.1939577297,8.9065686925,0.8278321891,0.0604906301,True,0.5355183325108136,0.0,0.0,10.0,90.0,0.20941959824239204,0.1924664319441009,63.11005764780725,True,False,True,True,True,False,False,True,True,False,685.0,,True,True,False,0.3185417212700856,
WO_INV_0225,PPG1000:20+PPG400:80,1.5,82.58250000000001,1.574894803,0.244979023,6.42869248,0.9831176315,0.0654597642,True,0.4523023838538743,20.0,0.0,80.0,0.0,0.18598732531906476,0.06901170153188727,53.701281940562836,True,True,True,True,True,False,False,False,True,False,652.0,,False,True,False,0.315022152468024,
WO_INV_0165,PPG1000:70+PPG2000:30,1.9,40.415375,5.6426977921,0.5762275977,9.7924809833,0.7214168103,0.0570853379,True,0.28782727674943004,70.0,30.0,0.0,0.0,0.06813468517132051,0.2833345128713631,65.84670053306155,True,False,True,True,True,False,True,False,True,False,403.0,,True,True,False,0.14500257586849896,
WO_INV_0139,PPG1000:50+PPG2000:50,2.5,46.92187500000001,5.8128780369,0.5192448834,11.1948682076,0.782885744,0.0590523438,True,0.31936615973625443,50.0,50.0,0.0,0.0,0.0763619498606706,0.14949387991423646,69.7092999113237,True,False,True,True,True,False,True,False,True,False,426.0,,False,True,False,0.16648856472319457,
WO_INV_0814,PPG400:20+PPG700:80,2.8,115.115,1.6648504829,0.1963055538,8.4809138141,0.7734533103,0.0587505059,True,0.5351323710573413,0.0,0.0,20.0,80.0,0.2147277945909817,0.204498578057943,61.69677387892014,True,False,True,True,True,False,False,True,True,False,691.0,,True,True,False,0.31637043350931743,
WO_INV_0828,PPG400:30+PPG700:70,2.6,113.86375,1.6105156258,0.1993630188,8.0783067758,0.7169811323,0.0569433962,True,0.5324125757637749,0.0,0.0,30.0,70.0,0.21943717020303918,0.21995356270647443,60.293156468757246,True,False,True,True,True,False,False,True,True,False,699.0,,True,True,False,0.31526499592710516,
WO_INV_0246,PPG1000:30+PPG400:70,2.0,102.6025,1.5388842227,0.2167851336,7.0986612283,0.7296866027,0.0573499713,True,0.5064226749423131,30.0,0.0,70.0,0.0,0.2141109252013642,0.16814673764529087,56.5622884969787,True,False,True,True,True,False,False,True,True,False,690.0,,False,True,False,0.3217352751770796,
WO_INV_0869,PPG400:60+PPG700:40,1.9,98.49124999999998,1.5269972653,0.221203303,6.9031395321,0.756043517,0.0581933925,True,0.4961994546359096,0.0,0.0,60.0,40.0,0.21308283389367325,0.1402168435441049,55.75624036558862,True,False,True,True,True,False,False,False,True,False,689.0,,False,True,False,0.3247801148424165,
WO_INV_0639,PPG2000:90+PPG400:10,2.9,50.80075,5.6569738814,0.4712825743,12.0033588978,1.0367688677,0.0671766038,False,0.33687332456900915,0.0,90.0,10.0,0.0,0.07487303586199229,0.07976283869051397,71.72171624909976,True,False,True,True,True,False,True,False,False,False,423.0,,False,False,False,0.1815696850074592,
WO_INV_0842,PPG400:40+PPG700:60,2.4,111.54,1.5636036649,0.2031087314,7.6983576946,0.6586645981,0.0550772671,True,0.5272761652642526,0.0,0.0,40.0,60.0,0.22356022578946036,0.23856764307344316,58.90283293066963,True,False,True,True,True,False,False,True,True,False,706.0,,False,True,False,0.3207639948006651,
WO_INV_0745,PPG2000:70+PPG700:30,2.3,44.812625,5.8783057793,0.543800054,10.8096822279,0.6995243345,0.0563847787,True,0.3094524734980807,0.0,70.0,0.0,30.0,0.07852370713374547,0.18450712236645359,68.69882853714152,True,False,True,True,True,False,True,False,True,False,437.0,,False,True,False,0.16305813861351517,
WO_INV_0882,PPG400:70+PPG700:30,1.6,87.23,1.5345672697,0.2363044778,6.4940253523,0.9120606388,0.0631859404,True,0.4658975591518453,0.0,0.0,70.0,30.0,0.20069403845398034,0.07912310840247816,53.99309402205731,True,True,True,True,True,False,False,False,True,False,671.0,,False,True,False,0.3266770176755136,
WO_INV_0127,PPG1000:40+PPG2000:60,2.9,50.80075,5.7587073185,0.4751966751,12.1185766234,0.9917688677,0.0657366038,True,0.33687332456900915,40.0,60.0,0.0,0.0,0.07995369092330468,0.07020982403055329,71.99741330668569,True,False,True,True,True,False,True,False,True,False,441.0,,False,True,False,0.18637610587852418,
WO_INV_0705,PPG2000:50+PPG700:50,1.5,36.196875,5.421661936,0.6016918632,9.0106951205,0.8569625894,0.0614228029,True,0.265768763049813,0.0,50.0,0.0,50.0,0.06205200019090034,0.28486626855117336,63.4454984164898,True,False,True,True,True,True,False,True,True,False,389.0,,True,True,False,0.1376562213233442,
WO_INV_0856,PPG400:50+PPG700:50,2.2,108.14375,1.52299108,0.2075089194,7.3394005623,0.5987107241,0.0531587432,True,0.5195628021499564,0.0,0.0,50.0,50.0,0.22722745949249662,0.2014977028018365,57.52478706887381,True,False,True,True,True,False,False,True,True,False,710.0,,False,True,False,0.32506841243452517,
WO_INV_0518,PPG2000:20+PPG400:80,2.0,105.105,1.5645556079,0.2163918548,7.2301963937,0.8165211633,0.0601286772,True,0.5124448453231272,0.0,20.0,80.0,0.0,0.20863638741041943,0.1865067302942998,57.09215221629798,True,False,True,True,True,False,False,True,True,False,683.0,,False,True,False,0.3197908028255723,
WO_INV_0151,PPG1000:60+PPG2000:40,2.1,42.042,5.8769689271,0.5687954101,10.3323072288,0.6636901986,0.0552380864,True,0.29598287830360037,60.0,40.0,0.0,0.0,0.07865034225341196,0.22967374701382492,67.39533368164075,True,False,True,True,True,False,True,False,True,False,438.0,,False,True,False,0.15889667425360549,
WO_INV_0226,PPG1000:20+PPG400:80,1.6,88.08800000000001,1.5342607061,0.2353732581,6.5184155511,0.9393676315,0.0640597642,True,0.4683339713325677,20.0,0.0,80.0,0.0,0.20131099106279204,0.08287186354293921,54.10128194236183,True,True,True,True,True,False,False,False,True,False,674.0,,False,True,False,0.3291857480361877,
WO_INV_0138,PPG1000:50+PPG2000:50,2.4,45.04500000000001,5.9668290888,0.5404356691,11.0407758597,0.739135744,0.0576523438,True,0.3105587920990038,50.0,50.0,0.0,0.0,0.08328359466993034,0.16335404193517125,69.30929991087993,True,False,True,True,True,False,True,False,True,False,450.0,,False,True,False,0.17271313071406935,
WO_INV_0611,PPG2000:80+PPG400:20,1.7,38.28825,5.6066637295,0.593925363,9.4400139799,0.825845713,0.0604270628,True,0.27687276395499977,0.0,80.0,20.0,0.0,0.06836222666160714,0.2978580677152469,64.78877975470165,True,False,True,True,True,False,True,True,True,False,405.0,,True,True,False,0.14834496881423456,
WO_INV_0178,PPG1000:80+PPG2000:20,1.6,36.036,5.5571810382,0.6082039549,9.1370353544,0.824595713,0.0603870628,True,0.26490046752330265,80.0,20.0,0.0,0.0,0.0683015660008524,0.27410144981509155,63.84733368245987,True,False,True,True,True,False,False,True,True,False,404.0,,True,True,False,0.1455758710487676,
WO_INV_0638,PPG2000:90+PPG400:10,2.8,49.049,5.8067958928,0.490515981,11.8381380376,0.9930188677,0.0657766038,True,0.3290796986226006,0.0,90.0,10.0,0.0,0.07969963865250969,0.09362300071021847,71.32171625047418,True,False,True,True,True,False,True,False,True,False,440.0,,False,True,False,0.18581515893674516,
WO_INV_0266,PPG1000:40+PPG400:60,2.4,114.114,1.5500338524,0.2004789474,7.7316539848,0.6923691259,0.056155812,True,0.5329590778744033,40.0,0.0,60.0,0.0,0.2297667266631139,0.22553542550110556,59.02738529008136,True,False,True,True,True,False,False,True,True,False,712.0,,False,True,False,0.3298771800417264,
WO_INV_0768,PPG2000:80+PPG700:20,3.0,51.48,5.7609560173,0.4659891591,12.3628541673,1.0681452162,0.0681806469,False,0.3398468444679166,0.0,80.0,0.0,20.0,0.08232069685269444,0.05025301240537252,72.57336073193733,True,False,True,True,True,False,True,False,False,False,447.0,,False,False,False,0.1949277473411683,
WO_INV_0539,PPG2000:30+PPG400:70,2.5,118.86875,1.6144741473,0.1986889042,8.1256381853,0.8111191259,0.059955812,True,0.5431051714783404,0.0,30.0,70.0,0.0,0.21967799247791125,0.21656649079189985,60.46175415119525,True,False,True,True,True,False,False,True,True,False,700.0,,True,True,False,0.3210990460486797,
WO_INV_0126,PPG1000:40+PPG2000:60,2.8,49.049,5.911223687,0.4945898193,11.9517698428,0.9480188677,0.0643366038,True,0.3290796986226006,40.0,60.0,0.0,0.0,0.08503090006830223,0.08406998605033168,71.59741330673954,True,False,True,True,True,False,True,False,True,False,453.0,,False,True,False,0.1907933588964168,
WO_INV_0285,PPG1000:50+PPG400:50,2.7,118.243125,1.6120979865,0.1939718131,8.3109909649,0.7832311323,0.0590633962,True,0.541795417381418,50.0,0.0,50.0,0.0,0.2271551621329038,0.1925390399744383,61.112672385105704,True,False,True,True,True,False,False,True,True,False,709.0,,True,True,False,0.3296387825853405,
WO_INV_0304,PPG1000:60+PPG400:40,3.0,120.12,1.689452756,0.1888875776,8.9442237423,0.8704716602,0.0618550931,True,0.545702344175904,60.0,0.0,40.0,0.0,0.22348982662110575,0.1659781953325175,63.23181298714585,True,False,True,True,True,False,False,True,True,False,705.0,,True,True,False,0.3386526821315529,
WO_INV_0559,PPG2000:40+PPG400:60,2.9,123.37324999999998,1.7216740015,0.1913122299,8.9992887672,0.9314950486,0.0638078416,True,0.5523188206287011,0.0,40.0,60.0,0.0,0.21476861183628176,0.17873298964460702,63.4089427033847,True,False,True,True,True,False,False,True,True,False,692.0,,True,True,False,0.3332410827402233,
WO_INV_0883,PPG400:70+PPG700:30,1.7,92.681875,1.4949736696,0.2270388467,6.5846602521,0.8683106388,0.0617859404,True,0.481009825132748,0.0,0.0,70.0,30.0,0.21687033181017357,0.09298327042203904,54.39309402298473,True,True,True,True,True,False,False,False,True,False,695.0,,False,True,False,0.34160477010050305,
WO_INV_0724,PPG2000:60+PPG700:40,1.8,39.2535,5.7666223897,0.5926747232,9.7298267733,0.7754393612,0.0588140596,True,0.28188519498612247,0.0,60.0,0.0,40.0,0.07515219689849773,0.28975326478284485,65.66145733553648,True,False,True,True,True,False,True,False,True,False,424.0,,True,True,False,0.1568495992565928,
WO_INV_0870,PPG400:60+PPG700:40,2.0,103.675,1.48759898,0.2125297974,6.9994842991,0.712293517,0.0567933925,True,0.5090217257886338,0.0,0.0,60.0,40.0,0.23062376800067508,0.15407700555623294,56.15624037065155,True,False,True,True,True,False,False,False,True,False,714.0,,False,True,False,0.34105204220566804,
WO_INV_0247,PPG1000:30+PPG400:70,2.1,107.732625,1.4991792401,0.2082848669,7.197734825,0.6859366027,0.0559499713,True,0.5186119657420206,30.0,0.0,70.0,0.0,0.23202585169143314,0.18200689965570038,56.96228849961866,True,False,True,True,True,False,False,True,True,False,716.0,,False,True,False,0.33842004128121006,
WO_INV_0744,PPG2000:70+PPG700:30,2.2,42.864250000000006,6.0339896509,0.5659929552,10.6608917925,0.6557743345,0.0549847787,True,0.3000348232675425,0.0,70.0,0.0,30.0,0.08643598115179948,0.19836728438993895,68.29882853772585,True,False,True,True,True,False,True,False,True,False,457.0,,False,True,False,0.17024448578550944,
WO_INV_0164,PPG1000:70+PPG2000:30,1.8,38.288250000000005,5.7921417087,0.599743892,9.6576918676,0.7651668103,0.0584853379,True,0.2768727639549998,70.0,30.0,0.0,0.0,0.07703427460882697,0.2881090102434179,65.44670053675127,True,False,True,True,True,False,True,False,True,False,431.0,,True,True,False,0.15823030355284057,
WO_INV_0227,PPG1000:20+PPG400:80,1.7,93.5935,1.4946750156,0.2261441407,6.6093908566,0.8956176315,0.0626597642,True,0.48345373165937905,20.0,0.0,80.0,0.0,0.2175684337253737,0.09673202556300182,54.50128193468268,True,True,True,True,True,False,False,False,True,False,696.0,,False,True,False,0.3442132023618078,
WO_INV_0519,PPG2000:20+PPG400:80,2.1,110.36025,1.5241882741,0.2079070088,7.3311057819,0.7727711633,0.0587286772,True,0.5246250182722259,0.0,20.0,80.0,0.0,0.22651157006279482,0.20036689230500854,57.49215221761162,True,False,True,True,True,False,False,True,True,False,708.0,,False,True,False,0.3365444328891181,
WO_INV_0767,PPG2000:80+PPG700:20,2.9,49.764,5.9135319415,0.4850065374,12.1926850157,1.0243952162,0.0667806469,False,0.3322827915921049,0.0,80.0,0.0,20.0,0.0870021777509835,0.06411317442467013,72.17336073499258,True,False,True,True,True,False,True,False,False,False,462.0,,False,False,False,0.1989645543033088,
WO_INV_0815,PPG400:20+PPG700:80,2.9,119.22625,1.621895426,0.1886083029,8.5992790394,0.8172033103,0.0601505059,True,0.5438502460357735,0.0,0.0,20.0,80.0,0.2342944461448668,0.1644985778565297,62.09677388471065,True,False,True,True,True,False,False,True,True,False,719.0,,True,True,False,0.34376827510750274,
WO_INV_0637,PPG2000:90+PPG400:10,2.7,47.297250000000005,5.9605858622,0.5105343179,11.6751913686,0.9492688677,0.0643766038,True,0.3211006994360044,0.0,90.0,10.0,0.0,0.08546001842484333,0.1074831627261366,70.92171625252277,True,False,True,True,True,False,True,False,True,False,455.0,,False,True,False,0.19092449170170084,
WO_INV_0829,PPG400:30+PPG700:70,2.7,118.243125,1.5689624707,0.191545883,8.1910529518,0.7607311323,0.0583433962,True,0.541795417381418,0.0,0.0,30.0,70.0,0.23884351802474008,0.17995356259910544,60.693156471947745,True,False,True,True,True,False,False,True,True,False,727.0,,True,True,False,0.3403647112853654,
WO_INV_0137,PPG1000:50+PPG2000:50,2.3,43.168125,6.1248574542,0.5624912671,10.888804524,0.695385744,0.0562523438,True,0.30152050255599844,50.0,50.0,0.0,0.0,0.09113901645210484,0.17721420395311693,68.90929991383018,True,False,True,True,True,False,True,False,True,False,472.0,,False,True,False,0.17980155552728966,
WO_INV_0843,PPG400:40+PPG700:60,2.5,116.1875,1.5232608924,0.1951447241,7.8058010506,0.7024145981,0.0564772671,True,0.5374385660595548,0.0,0.0,40.0,60.0,0.2427253183110967,0.1985676429261379,59.30283293622638,True,False,True,True,True,False,False,True,True,False,731.0,,True,True,False,0.3447589926537849,
WO_INV_0125,PPG1000:40+PPG2000:60,2.7,47.297250000000005,6.0677793723,0.5147744127,11.7872590828,0.9042688677,0.0629366038,True,0.3211006994360044,40.0,60.0,0.0,0.0,0.09104188619847499,0.09793014807349933,71.19741330885965,True,False,True,True,True,False,True,False,True,False,471.0,,False,True,False,0.19607447075273185,
